PTEN,count
"RPL15>RPL39,+",1
"CAV2>CDH5,+",1
"RNPS1>ARMCX3,+",1
"PSMC5>ARMCX3,+",1
"MPC2>GINM1,+",1
"PLEKHA3>GINM1,+",1
"RPL15>EEF1B2,+",1
"RAB5A>SPAG9,+",1
"NOSIP>SPAG9,+",1
"CDH5>NDUFAF8,+",1
"NDUFA6>NDUFAF8,+",1
"PPP2CA>PPP4R3A,-",1
"UGCG>PPP4R3A,-",1
"KAT6A>HPCAL1,+",1
"PRKD3>FRMD4B,+",1
"GTF3A>FRMD4B,-",1
"MED29>BCAP29,+",1
"NDUFA3>BEX4,+",1
"GTF3A>BEX4,-",1
"GTF3A>AHI1,-",1
"PRKD3>AHI1,+",1
"NAA10>AHI1,+",1
"KAT6A>AHI1,+",1
"NAA10>EDF1,+",1
"KAT6A>EDF1,+",1
"GTF3A>SCARB2,+",1
"NAA10>BCAP29,+",1
"SERTAD2>BCAP29,+",1
"FMR1>MRPL28,+",1
"FMR1>BCAP29,+",1
"EDF1>NAA10,+",1
"KAT6A>PDLIM5,+",1
"MRPL28>PDLIM5,+",1
"SELENOK>PRKD3,+",1
"AHI1>PRKD3,+",1
"BCAP29>SERTAD2,+",1
"NAA10>SERTAD2,+",1
"MED29>BRD4,-",1
"EDF1>RPL18,+",1
"PRDX6>PPP4R3A,+",1
"CYB5B>NDUFAF3,+",1
"PICALM>VPS35,+",1
"SHISA5>NDUFAF3,+",1
"ARMCX3>IGFBP2,+",1
"NDUFAF3>IGFBP2,+",1
"CDH5>IGFBP2,+",1
"NDUFA6>IGFBP2,+",1
"RAB5A>EIF4B,+",1
"PPP2CA>ANKRD65,+",1
"CLINT1>ANKRD65,-",1
"MAPK3>PSMC5,+",1
"PSMC5>PDAP1,+",1
"MAPK1IP1L>PDAP1,+",1
"CCT2>NOSIP,+",1
"EGLN1>NOSIP,+",1
"PPP2CA>NOSIP,+",1
"AHNAK>PSMC1,+",1
"C9orf78>PSMC1,+",1
"MGST3>PSMC1,+",1
"RPS24>ARPC1B,+",1
"PSMC5>AAMP,+",1
"NME4>MAML2,+",1
"BPTF>MAML2,+",1
"NME4>TCF12,-",1
"F8>TCF12,+",1
"USP48>AHNAK,+",1
"MAPK3>IGFBP2,-",1
"EIF3D>GBP2,+",1
"EIF3D>MAPK3,+",1
"NOSIP>RNPS1,+",1
"GINM1>RALA,+",1
"MAPK3>BPTF,+",1
"MAPK1IP1L>BPTF,+",1
"UGCG>NDUFA6,-",1
"EIF3D>EIF4G2,+",1
"PRDX6>PGK1,+",1
"NDUFA6>PGK1,+",1
"UGCG>ZFP36L1,+",1
"GLUD1>CAV2,+",1
"CYB5B>CAV2,+",1
"KDM2A>NFAT5,+",1
"PRDX6>MAPK3,-",1
"EIF3D>EGLN1,+",1
"NOSIP>CLINT1,-",1
"RPL15>CLINT1,+",1
"PLEKHA3>UGCG,+",1
"MAPK1IP1L>NMI,-",1
"PPP2CA>GLUD1,-",1
"NDUFAF8>GLUD1,-",1
"MAPK1IP1L>RIT1,+",1
"CCT2>MAPK3,+",1
"ARMCX3>MAPK3,+",1
"NOSIP>ASAP1,+",1
"RPL34>NACA,+",1
"ZFAND6>CBX6,-",1
"LRRFIP2>PTBP3,+",1
"LRRFIP2>CD99,+",1
"RBM3>SPTAN1,+",1
"NCKAP1>SPTAN1,+",1
"CBX3>SCP2,+",1
"MXRA7>HSP90B1,+",1
"ID1>GNB2,+",1
"CBX3>MYADM,+",1
"CBX3>PRPF38B,+",1
"PTBP3>ARGLU1,+",1
"PTEN>SMG1,+",1
"NFAT5>MED13,+",1
"NCKAP1>MED13,+",1
"GABARAPL2>ZNF428,+",1
"PRPF38B>CBX3,+",1
"TCEAL4>PER1,+",1
"LRRFIP2>LARP1,+",1
"LIMA1>MXRA7,+",1
"RBM3>CDH5,+",1
"LRRFIP2>PSMC1,+",1
"WWC2>PSMC1,+",1
"LIMA1>FRMD4B,+",1
"TCEAL4>JAG2,+",1
"WWC2>JAG2,+",1
"C1orf43>NME4,+",1
"PTBP3>NME4,+",1
"CD99>WWC2,+",1
"EFNB2>STOM,+",1
"PSMB8>RALA,+",1
"MEF2A>PRKAA1,+",1
"PSMB8>PRKAA1,+",1
"CFLAR>PRKAA1,+",1
"C1orf43>KLF3,+",1
"SYNPO>KLF3,+",1
"TAOK1>KLF3,+",1
"FAM171A1>SPPL2A,+",1
"PTMA>SPPL2A,+",1
"SPCS2>STOM,+",1
"ERG>SMARCE1,+",1
"GAS6>GABARAPL2,+",1
"SDF4>SMARCE1,+",1
"FAM171A1>PLEKHG1,+",1
"TAOK1>PLEKHG1,+",1
"TAOK1>PTMA,+",1
"GIMAP4>MXRA7,+",1
"SPCS2>PTEN,+",1
"ITGB1>CANX,+",1
"CFLAR>CANX,+",1
"WWC2>CANX,+",1
"PRPF38B>GABARAPL2,+",1
"MXRA7>JAG2,+",1
"APLP2>PTBP3,+",1
"CBX6>ABI2,+",1
"VASP>GAS6,-",1
"CCT2>NDUFA5,+",1
"CTNND1>FOXJ3,+",1
"TPR>ETNK1,+",1
"CCT2>HNRNPK,+",1
"IPO7>GIMAP4,-",1
"SLC25A36>GIMAP4,+",1
"OLFM1>GIMAP4,-",1
"HSP90B1>NDUFB1,+",1
"HNRNPK>TSNAX,+",1
"IPO7>TSNAX,+",1
"OLFM1>TSNAX,+",1
"NDUFA5>FRYL,-",1
"NDUFA5>TPR,+",1
"NOSIP>MATN2,+",1
"ATG3>MATN2,-",1
"DCAF5>SEPT10,+",1
"TPR>ERLEC1,+",1
"DCAF5>ERLEC1,+",1
"EIF3D>ERLEC1,+",1
"ARHGAP5>TMEM167A,+",1
"FOXJ3>TMEM167A,+",1
"ABI2>GABPA,+",1
"BNIP2>TGFBR2,+",1
"IPO7>DCAF5,+",1
"DRAP1>PTBP3,+",1
"DCAF5>TNFRSF1B,+",1
"PTBP3>ZFP36L1,-",1
"GNB2>NOSIP,+",1
"NCKAP1>NOSIP,-",1
"GNB2>ITGB1,+",1
"ITGB1>MEF2A,+",1
"LRRFIP2>VASP,+",1
"PTEN>VASP,+",1
"PTEN>TCEAL4,+",1
"C1orf43>LRRFIP2,+",1
"NOSIP>LRRFIP2,+",1
"RBM3>LRRFIP2,+",1
"LRRFIP2>NCKAP1,+",1
"BNIP2>TNFRSF1B,+",1
"NOSIP>NCKAP1,-",1
"NOSIP>ABI2,+",1
"CBX3>SPCS2,+",1
"MXRA7>SPCS2,+",1
"NCKAP1>SPCS2,+",1
"PTBP3>MAP4,+",1
"NME4>SERPINB6,+",1
"ZFP36L1>PTEN,-",1
"PRPF38B>PTEN,+",1
"ERLEC1>TNFRSF1B,+",1
"ABHD17A>ABI2,+",1
"SDF4>PSMB8,+",1
"ERC1>MXRA7,+",1
"SMARCA4>BRD4,+",1
"HSF1>HNRNPD,+",1
"NDUFC2>HNRNPD,+",1
"DPYSL3>HNRNPD,+",1
"ERC1>LEPROTL1,+",1
"HSF1>LEPROTL1,+",1
"MIEN1>NDUFC2,+",1
"CBX6>NOSIP,+",1
"LEPROTL1>MAP3K2,+",1
"LAMTOR2>PELI1,+",1
"DPYSL3>TBC1D5,-",1
"PELI1>TBC1D5,+",1
"DDX42>VDAC2,-",1
"RALA>VDAC2,-",1
"CBX6>VDAC2,-",1
"HNRNPD>VDAC2,+",1
"MRPS10>VDAC2,+",1
"ERC1>GLUD1,+",1
"PLD3>CFDP1,+",1
"HNRNPD>CFDP1,+",1
"NDUFAF3>HADHA,-",1
"RSU1>HADHA,+",1
"MXRA7>HADHA,+",1
"VOPP1>HADHA,+",1
"DAD1>HNRNPD,+",1
"TEK>HNRNPD,+",1
"ERC1>HNRNPD,+",1
"PELI1>RALA,+",1
"VDAC2>MIEN1,+",1
"LAMTOR2>MIEN1,-",1
"CD40>MIEN1,+",1
"VDAC2>DAD1,+",1
"IDS>DAD1,+",1
"SMARCA4>DAD1,+",1
"VDAC2>RALA,-",1
"ERC1>RALA,-",1
"NDUFAF3>RALA,+",1
"IDS>RALA,+",1
"PLD3>ITSN2,+",1
"ERC1>DPYSL3,-",1
"NDUFAF3>ITSN2,-",1
"KLHL5>ITSN2,+",1
"HNRNPD>EIF3H,+",1
"MXRA7>PHB,+",1
"HNRNPD>PHB,+",1
"DPYSL3>HPCAL1,-",1
"RALA>HPCAL1,+",1
"SLK>RYK,+",1
"SMARCA4>RYK,+",1
"DDX42>DPYSL3,+",1
"SMARCA4>HADHA,+",1
"HNRNPD>BRD4,+",1
"SCP2>PSMB8,+",1
"DPYSL3>GNB2,+",1
"PSMB8>C1orf43,+",1
"GIMAP4>C1orf43,+",1
"GNAS>C1orf43,+",1
"CBX6>AKAP9,-",1
"USP7>AKAP9,+",1
"USP7>ERG,+",1
"EFNB2>NAPA,+",1
"USP7>ROCK2,+",1
"PRKAA1>CDH5,+",1
"PSMB8>CDH5,+",1
"EFNB2>CDH5,+",1
"ASAP2>CDH5,+",1
"TAOK1>FRMD4B,+",1
"EFNB2>FRMD4B,+",1
"CFLAR>PPP1CB,+",1
"EFNB2>PPP1CB,+",1
"UBB>NCKAP1,+",1
"MEF2A>NCKAP1,+",1
"C1orf43>GIMAP4,+",1
"TAOK1>GIMAP4,-",1
"C1orf43>SLK,+",1
"SDF4>SLK,+",1
"ABHD17A>CFLAR,+",1
"EFNB2>PGRMC2,+",1
"SPPL2A>C9orf78,+",1
"SPCS2>PPP4R3B,+",1
"PSMB8>ABHD17A,+",1
"UBE2A>GNB2,-",1
"HPCAL1>HSF1,+",1
"NDUFC2>HSF1,+",1
"DAD1>CBX6,+",1
"PLD3>PTEN,+",1
"UBB>TAOK1,+",1
"MEF2A>TAOK1,+",1
"KLF3>TAOK1,+",1
"GIMAP4>TAOK1,-",1
"FAM171A1>TAOK1,+",1
"USP7>ABHD17A,+",1
"C1orf43>NFE2L2,+",1
"ASAP2>ABHD17A,-",1
"SCP2>YBX1,+",1
"CFLAR>USP7,+",1
"C1orf43>UBB,+",1
"CTNND1>UBB,+",1
"CTNND1>CBX6,+",1
"EFNB2>NCK1,+",1
"SDF4>NCK1,-",1
"ERG>MALAT1,+",1
"SPCS2>MALAT1,+",1
"OLFM1>TGFBR2,+",1
"RTF1>ATG3,+",1
"PTBP3>ATG3,+",1
"CCAR1>SMURF2,+",1
"GGCT>MRPL17,+",1
"TOB1>MRPL17,+",1
"CCAR1>MRPL17,+",1
"TOB1>CALM3,+",1
"TRIO>NARS,+",1
"CALM3>NARS,+",1
"ZFP36L2>NARS,+",1
"GGCT>NARS,-",1
"CCDC50>NARS,+",1
"NARS>HSP90AB1,+",1
"CDC42SE2>HPCAL1,+",1
"REXO2>HPCAL1,-",1
"CDC42SE2>CDC42EP5,+",1
"ARGLU1>CDC42EP5,-",1
"CDC42SE2>TOB1,-",1
"TOB1>CPNE3,+",1
"GGCT>TRIO,-",1
"COPS2>MRPL28,+",1
"MORF4L1>MRPL28,+",1
"CALU>TSR3,-",1
"COPS2>CCDC50,-",1
"NARS>CCDC50,+",1
"NARS>GGCT,-",1
"NEDD9>MRPL17,+",1
"THBD>MRPL17,+",1
"CDC42SE2>SIGIRR,+",1
"NEDD9>PPIB,+",1
"ATP2B4>KANSL1,-",1
"SPTAN1>MOB4,-",1
"CENPC>TRIM56,+",1
"NFAT5>PTEN,+",1
"CDC42SE2>ZFP36L2,+",1
"PRDM2>ZFP36L2,+",1
"MRPL28>PPIB,+",1
"PRDM2>PPIB,-",1
"MORF4L1>PPIB,+",1
"GGCT>PPIB,+",1
"COPS2>CDC42SE2,+",1
"CCDC50>SIGIRR,+",1
"DPYSL3>CDC42SE2,+",1
"ZFP36L2>CDC42SE2,+",1
"CCAR1>ZFAND6,+",1
"BLCAP>PURA,-",1
"NEDD9>PURA,+",1
"CDC42SE2>NEDD9,+",1
"ZFP36L2>NEDD9,-",1
"MORF4L1>RFK,-",1
"MRPL17>THBD,+",1
"TRIO>BLCAP,+",1
"HPCAL1>GGCT,-",1
"DST>ARGLU1,+",1
"BNIP2>RTF1,+",1
"NARS>SMIM10,+",1
"SMURF2>FAM214A,+",1
"ARGLU1>FAM214A,+",1
"RNF115>ABI2,+",1
"RNF115>SMG1,+",1
"CHSY1>RILPL2,+",1
"SNRNP200>RILPL2,+",1
"SUCLG1>RILPL2,+",1
"FRMD4B>CREBRF,+",1
"SNRNP200>ARPC5,+",1
"NDUFC2>ARPC5,+",1
"SNRNP200>CYC1,-",1
"ARPC5>CYC1,+",1
"RANBP1>CYC1,+",1
"ODF2L>CYC1,-",1
"CAP1>MAP4K5,+",1
"HOXD9>MAP4K5,+",1
"SUCLG1>MAP4K5,+",1
"SPCS2>ODF2L,+",1
"TSNAX>CAP1,+",1
"ARPC5>CSDE1,+",1
"ERC1>RHOC,+",1
"SNRNP200>RHOC,-",1
"CYC1>SAP30BP,-",1
"CCAR1>FAM214A,+",1
"CDC42SE2>FAM214A,+",1
"RNF115>FAM214A,+",1
"CDC42SE2>FAM208B,+",1
"HPCAL1>REXO2,-",1
"CDC42SE2>REXO2,-",1
"NEDD9>REXO2,+",1
"CDC42EP5>PRDM2,-",1
"COPS2>GPATCH2L,-",1
"MRPL28>GPATCH2L,-",1
"CCDC50>COPS2,-",1
"ZFAND6>COPS2,+",1
"TOB1>CBX6,-",1
"RNF115>FAM208B,+",1
"CALM3>EPN2,-",1
"HPCAL1>NSRP1,+",1
"BRWD1>EPN2,+",1
"CCAR1>EPN2,+",1
"TOB1>EPN2,-",1
"SIGIRR>DPYSL3,-",1
"HPCAL1>DPYSL3,+",1
"LARP1>DPYSL3,+",1
"CALM3>DPYSL3,-",1
"CDC42SE2>DPYSL3,+",1
"CCDC50>DPYSL3,+",1
"PURA>NSRP1,+",1
"SPTAN1>SNX3,+",1
"MOB4>TXNDC12,+",1
"SNX13>TXNDC12,-",1
"PRPF38B>TXNDC12,+",1
"ARHGAP5>POLR1D,+",1
"FOXJ3>DPYSL3,+",1
"TMEM167A>DPYSL3,+",1
"NOSIP>DPYSL3,+",1
"BNIP2>NOSIP,+",1
"CCT2>PTEN,+",1
"IPO7>PTEN,+",1
"NFAT5>EEA1,+",1
"TROVE2>EEA1,-",1
"MEF2A>INTS3,-",1
"CSDE1>INTS3,+",1
"DYNC1H1>TROVE2,+",1
"COQ10B>SPTAN1,-",1
"APP>SPTAN1,+",1
"TROVE2>PRPF38B,+",1
"COQ10B>GIPC2,-",1
"AKAP9>GIPC2,+",1
"TROVE2>GIPC2,-",1
"FAM171A1>GIPC2,+",1
"PTEN>COQ10B,-",1
"SEPT7>COQ10B,+",1
"FCHO2>CENPC,+",1
"SNX13>BEX3,+",1
"FAM208A>DYNC1H1,+",1
"RTF1>CNOT2,+",1
"TPR>CNOT2,-",1
"DRAP1>CTNND1,+",1
"BNIP2>EIF4B,+",1
"EIF3D>CPQ,+",1
"CCT2>PPM1F,+",1
"TGFBR2>PPM1F,+",1
"ERLEC1>PPM1F,+",1
"TRIM56>CALCOCO2,+",1
"PTEN>CCT2,+",1
"BNIP2>DRAP1,+",1
"IPO7>DRAP1,+",1
"NOSIP>DRAP1,+",1
"TSNAX>ABI2,-",1
"TGFBR2>APLP2,+",1
"BNIP2>ABI2,+",1
"TPR>ABI2,+",1
"SLC25A36>EIF3D,+",1
"TMEM167A>FRMD4B,+",1
"DCAF5>IPO7,+",1
"ARHGAP5>OLFM1,+",1
"TSNAX>OLFM1,+",1
"MATN2>PRDM2,+",1
"GIMAP4>PRDM2,+",1
"OLFM1>APLP2,+",1
"ADSS>SLK,+",1
"CENPC>SEPT7,+",1
"SNX13>F2R,+",1
"CENPC>FAM171A1,+",1
"ABI2>MORF4L1,+",1
"GIPC2>HLA-F,+",1
"NFAT5>HLA-F,+",1
"GIPC2>MEF2A,+",1
"TXNDC12>ADSS,+",1
"NFAT5>ADSS,-",1
"TROVE2>ADSS,-",1
"ZFAND6>ADSS,+",1
"INTS3>ADSS,+",1
"GIPC2>FAM171A1,+",1
"SNX13>NFAT5,+",1
"COQ10B>KPNB1,-",1
"TROVE2>HSP90AB1,-",1
"SPTAN1>ABI2,+",1
"ADSS>ESAM,+",1
"COQ10B>SPTBN1,-",1
"FAM171A1>SPTBN1,+",1
"TROVE2>SPTBN1,+",1
"ABI2>SPTBN1,+",1
"APP>SPTBN1,+",1
"ZKSCAN1>CSDE1,+",1
"SNX13>CSDE1,-",1
"NFAT5>MORF4L1,+",1
"CENPC>FCHO2,+",1
"ADSS>VAMP2,-",1
"ABI2>CBX1,+",1
"SNX13>PKP4,+",1
"ABI2>PKP4,-",1
"MORF4L1>AKAP9,+",1
"TROVE2>AKAP9,+",1
"ZFAND6>FBN1,+",1
"ABI2>C6orf48,+",1
"NFAT5>ATP2B4,+",1
"SPTAN1>ATP2B4,+",1
"CSDE1>ATP2B4,-",1
"DYNC1H1>ATP2B4,-",1
"FAM171A1>SNX13,+",1
"DYNC1H1>FCHO2,+",1
"PKP4>SNX13,+",1
"SNX13>ZKSCAN1,+",1
"CSDE1>ZKSCAN1,+",1
"TROVE2>ZKSCAN1,-",1
"TROVE2>ZFAND6,+",1
"ABI2>ZFAND6,+",1
"ATP2B4>RNF213,-",1
"ADSS>RNF213,-",1
"PKP4>RNF213,+",1
"NFAT5>RNF213,+",1
"DAD1>MIEN1,+",1
"LAMTOR2>MXRA7,+",1
"NCOA4>TACC1,+",1
"PLPP1>YWHAH,+",1
"MRPL28>SHISA5,+",1
"MBD2>GLUD1,+",1
"MYH9>MORF4L1,+",1
"SNX3>AKAP9,+",1
"MYH9>SMG1,+",1
"MYH9>DYNC1H1,+",1
"PPP1R11>DYNC1H1,+",1
"MYH9>SLK,+",1
"SUCLG1>HPCAL1,+",1
"MINDY2>PTEN,+",1
"DCTN3>ZNF83,+",1
"RPL18>SUCLG1,+",1
"NOSIP>SUCLG1,+",1
"RALA>ARID1A,+",1
"ANP32E>ARID1A,+",1
"PPP1R13B>DCTN3,+",1
"YWHAH>DCTN3,+",1
"RPL18>UBL5,+",1
"YWHAH>PLPP1,+",1
"TM4SF1>PLPP1,+",1
"HOXD9>SFT2D2,+",1
"RPL18>SFT2D2,+",1
"TMEM230>MXRA7,+",1
"MYH9>MRPL28,+",1
"PPP4R3A>MRPL28,+",1
"MYH9>EGLN1,+",1
"MBNL2>ASAP2,+",1
"HPCAL1>RILPL2,-",1
"MBNL2>RILPL2,+",1
"MBNL2>NORAD,+",1
"EGLN1>GIMAP4,+",1
"LPGAT1>RAB5A,+",1
"RAB5A>LIMS2,-",1
"MYH9>LIMS2,+",1
"GIMAP4>LIMS2,+",1
"ASAP2>MBNL2,+",1
"TXNDC12>MBNL2,+",1
"MYH9>ASAP2,+",1
"EHD2>RIT1,+",1
"RILPL2>GABARAPL2,+",1
"HPCAL1>GABARAPL2,+",1
"CTNNB1>GABARAPL2,+",1
"SUCLG1>MYH9,+",1
"SHISA5>MYH9,+",1
"LPGAT1>CBX6,+",1
"MBD2>YBX1,+",1
"HPCAL1>SUCLG1,+",1
"MBD2>RIT1,-",1
"MYH9>RIT1,+",1
"CCT2>MXRA7,+",1
"MXRA7>EIF4A1,+",1
"TXNDC12>PPDPF,+",1
"KIAA0355>EIF4A1,+",1
"IGFBP2>SYNE1,+",1
"RALA>SYNE1,-",1
"PTEN>SYNE1,+",1
"ANP32E>NFAT5,+",1
"RPL18>NFAT5,+",1
"ANP32E>NAPA,-",1
"PPP1R13B>NAPA,+",1
"CTSL>NAPA,+",1
"RPL18>IGFBP2,+",1
"PPP1R13B>BPTF,+",1
"PNN>NME4,+",1
"RALA>RGL2,-",1
"NOSIP>RGL2,+",1
"NOSIP>CSDE1,+",1
"PNN>TMEM165,+",1
"PLPP1>TMEM165,+",1
"ARID1A>TAPBP,+",1
"STAT3>HOXD9,+",1
"RALA>HOXD9,+",1
"SYNE1>PTEN,+",1
"USP7>UACA,+",1
"DPP8>KDM2A,-",1
"DR1>KDM2A,+",1
"PPP1R13B>SERPINB6,+",1
"DCTN3>RPL18,+",1
"HSP90AB1>RPL18,+",1
"DCTN3>FNBP1L,+",1
"CTSL>TMEM230,+",1
"CCT2>TMEM230,+",1
"KIAA0355>RPS6KA2,+",1
"SYNE1>SMIM37,+",1
"TMEM230>ABI2,+",1
"RPL18>MEF2A,+",1
"PTMA>MEF2A,+",1
"NFAT5>ANP32E,+",1
"RALA>FNBP1L,+",1
"PPP1R13B>FNBP1L,+",1
"SUCLG1>KIAA0355,+",1
"KIAA0355>RALA,-",1
"RPL18>CALM1,+",1
"DCTN3>ANXA5,+",1
"KDM2A>SPCS2,+",1
"ARID1A>STAT3,+",1
"SYNE1>STAT3,+",1
"HSP90AB1>PTMA,+",1
"RPL18>PTMA,+",1
"PPP1R13B>HSP90AB1,+",1
"NOSIP>RALA,+",1
"RGL2>RALA,-",1
"CBX6>ERC1,+",1
"EGLN1>PPDPF,+",1
"LEPROTL1>PIK3R3,+",1
"FGD5-AS1>ZFP91,-",1
"DST>TAPBP,+",1
"NDRG1>SUMO1,+",1
"PNPLA8>IFI16,+",1
"PNPLA8>TXNDC12,-",1
"DMAC1>CLTA,+",1
"VAT1>SUCLG1,+",1
"SLC3A2>SUCLG1,+",1
"PNPLA8>SUCLG1,-",1
"PNPLA8>TMEM219,+",1
"LIMS2>TMEM219,-",1
"ARMC10>TMEM219,+",1
"EGLN1>SELENOW,+",1
"DMAC1>FAM120A,+",1
"C1orf54>FAM120A,-",1
"PNPLA8>FAM120A,-",1
"SLC3A2>ARMC10,+",1
"DYNC1H1>NUMA1,+",1
"TXNDC12>MYC,-",1
"SLC3A2>MYC,+",1
"DR1>MYC,-",1
"NUMA1>NDRG1,+",1
"LIMS2>NDRG1,+",1
"SPAG9>NDRG1,+",1
"LIMS2>ZMYM4,+",1
"FGD5-AS1>ZMYM4,+",1
"C1orf54>ADGRG1,-",1
"SLC3A2>C1orf54,-",1
"TAPBP>ASAP1,+",1
"DST>ASAP1,-",1
"EGLN1>ASAP1,+",1
"VAT1>DST,+",1
"SPAG9>DST,+",1
"TAPBP>RBPMS,+",1
"SLC3A2>KDM2A,+",1
"ZMYM4>KDM2A,+",1
"CLTA>C1orf54,+",1
"ARMC10>C1orf54,+",1
"TAPBP>C1orf54,-",1
"SLC3A2>RILPL2,+",1
"TXNDC12>C1orf54,+",1
"SPAG9>C1orf54,+",1
"DST>C1orf54,-",1
"RBPMS>C1orf54,+",1
"PNPLA8>ZC3H7A,+",1
"ZC3H7A>ZFP36L1,+",1
"DST>ZFP36L1,-",1
"SLC3A2>PNPLA8,+",1
"EGLN1>PNPLA8,-",1
"FGD5-AS1>VAT1,+",1
"ZMYM4>NDRG1,-",1
"DYNC1H1>SPAG9,+",1
"PPP1R11>MINDY2,+",1
"PNPLA8>SPAG9,-",1
"EHD2>LPGAT1,+",1
"MYH9>EHD2,-",1
"ERC1>ETFA,-",1
"SHISA5>ETFA,-",1
"MINDY2>PPP1R11,+",1
"SUCLG1>PPP1R11,+",1
"GABARAPL2>PPP1R11,+",1
"ASAP2>MXRA7,+",1
"ERH>MXRA7,+",1
"YBX1>MXRA7,+",1
"SLC3A2>UBB,-",1
"MYH9>UBB,+",1
"LIMS2>CTNNB1,+",1
"MRPL28>CTNNB1,+",1
"RAB5A>ROCK2,+",1
"GABARAPL2>ERH,+",1
"SNX3>ERH,+",1
"MBNL2>MED13,+",1
"ERC1>MED13,+",1
"MBNL2>SNX3,+",1
"ASAP2>PTMA,+",1
"GABARAPL2>PTMA,+",1
"EHD2>SLC3A2,+",1
"SLC3A2>LPGAT1,+",1
"ERH>LPGAT1,-",1
"RAB5A>LPGAT1,+",1
"NUMA1>PPP1CB,-",1
"VAT1>MXRA7,+",1
"ASAP1>MXRA7,+",1
"ADGRG1>MXRA7,+",1
"DYNC1H1>LIMS2,+",1
"TAPBP>LIMS2,-",1
"PNPLA8>HOXB2,-",1
"SUMO1>HOXB2,-",1
"C1orf54>HOXB2,+",1
"NDRG1>HOXB2,+",1
"LIMS2>HOXB2,-",1
"LIMS2>PPP1CB,+",1
"SPAG9>PPP4R3A,+",1
"TAPBP>COMMD7,-",1
"SLC3A2>COMMD7,+",1
"DST>MORF4L1,-",1
"TAPBP>MORF4L1,+",1
"COMMD7>AAMP,+",1
"ADGRG1>URI1,+",1
"TXNDC12>EDN1,-",1
"DMAC1>POLR2C,+",1
"LIMS2>POLR2C,+",1
"PPP1R11>C19orf24,+",1
"URI1>KDM2A,+",1
"TRIP11>ARHGAP29,+",1
"CYC1>ARHGAP29,+",1
"KDM2A>SSR1,+",1
"PRDM2>DST,-",1
"EIF3H>DST,+",1
"HSP90AB1>MSN,+",1
"UBE2K>MSN,+",1
"DST>COPS2,+",1
"HSP90AB1>RB1CC1,+",1
"KDM2A>RB1CC1,+",1
"PRDM2>SYNGR2,+",1
"RB1CC1>SYNGR2,+",1
"SSR1>CASC4,+",1
"KDM2A>CASC4,-",1
"SMG1>LAPTM4A,+",1
"HSP90AB1>LAPTM4A,+",1
"IPO7>ATF7IP,+",1
"LAPTM4A>ATF7IP,+",1
"NUCKS1>ATF7IP,+",1
"ROCK2>ATF7IP,+",1
"MT-ND1>RPL13A,+",1
"RPS27>RPL13A,+",1
"GUK1>IPO7,+",1
"HSP90AB1>ADCY4,+",1
"PRDM2>ADCY4,+",1
"RPL29>HSP90AB1,+",1
"SSR1>NOSIP,+",1
"KDM2A>SMG1,+",1
"ATRX>SMG1,+",1
"IPO7>GUK1,+",1
"SASH1>HSD17B10,+",1
"MORF4L1>HSD17B10,+",1
"RPL13A>TAPBP,+",1
"HNRNPD>PRPF38B,+",1
"IPO7>SHOC2,-",1
"HSP90AB1>SHOC2,+",1
"RAP1B>CLK1,+",1
"SLC38A2>UBE2K,+",1
"SSR1>UBE2K,+",1
"EIF3H>UBE2K,+",1
"HSP90AB1>GUK1,+",1
"PRDM2>COX8A,+",1
"RPL29>EIF3H,+",1
"UBE2K>SLC38A2,+",1
"RPL29>SLC38A2,+",1
"SSR1>SLC38A2,+",1
"EIF3H>RPL29,+",1
"RPS27>RPL29,+",1
"RPL29>RPL8,+",1
"CASC4>KDM2A,-",1
"NOSIP>PKM,+",1
"RPL29>RPL18,+",1
"HSP90AB1>SSR1,+",1
"IPO7>SSR1,+",1
"SNX3>ARHGAP29,+",1
"RPL29>SSR1,+",1
"LAMTOR2>NDUFAF3,+",1
"IDS>NDUFAF3,+",1
"LEPROTL1>NDUFAF3,+",1
"LAMTOR2>CASKIN2,+",1
"RALA>ABCG2,+",1
"LEPROTL1>ERC1,+",1
"HNRNPD>PLD3,-",1
"LAMTOR2>PLD3,+",1
"ITSN2>PLD3,+",1
"ERC1>PLD3,-",1
"RALA>TEK,-",1
"HNRNPD>TEK,+",1
"MXRA7>TEK,+",1
"UBE2A>TEK,+",1
"MIEN1>CD40,+",1
"DPYSL3>CD40,+",1
"MXRA7>LAMTOR2,+",1
"LEPROTL1>LAMTOR2,+",1
"NDUFC2>LAMTOR2,+",1
"KLHL5>APP,+",1
"PLD3>APP,+",1
"MRPS10>APP,-",1
"NDUFC2>PIK3R3,+",1
"NOSIP>DYNC1H1,+",1
"DAD1>SMARCA4,+",1
"MRPS10>SMARCA4,-",1
"PRDM2>CSDE1,+",1
"UBE2K>SSR1,+",1
"HSP90AB1>NORAD,+",1
"MT-ND2>MT-ND1,+",1
"ADCY4>NUCKS1,+",1
"ATF7IP>NFAT5,+",1
"NUCKS1>ROCK2,+",1
"HSP90AB1>ROCK2,+",1
"RPL29>RPL15,+",1
"CASC4>TACC1,+",1
"NUCKS1>CSDE1,+",1
"ATF7IP>CSDE1,+",1
"CBX6>SMARCA4,+",1
"SSR1>DCTN3,-",1
"MT-ND1>MT-ND2,+",1
"NDUFC2>HOXD9,+",1
"CBX6>HOXD9,+",1
"MRPS10>HOXD9,-",1
