AR,count
"GUK1>S100A11,+",1
"CXorf36>TMX1,+",1
"C9orf78>TMX1,+",1
"SERF2>SLC25A3,+",1
"WBP2>PSMB6,+",1
"SERF2>NDUFC2,+",1
"RAI14>HNRNPA1,+",1
"RBX1>FTH1,+",1
"PTMS>FTH1,+",1
"SERF2>FTH1,+",1
"SERF2>MAP2K2,+",1
"HLA-A>ATP6AP2,+",1
"GUK1>CALM2,+",1
"SERF2>TMSB4X,+",1
"ATP6AP2>SPCS3,+",1
"MIEN1>SPCS3,+",1
"HLA-E>SPCS3,+",1
"RBX1>SYPL1,+",1
"RNMT>FAM171A1,+",1
"RBX1>NFE2L1,+",1
"HLA-E>NFE2L1,+",1
"FAM171A1>NFE2L1,+",1
"TXNIP>CXorf36,+",1
"CALM2>RNMT,+",1
"TMX1>RNMT,+",1
"EIF1>PSMA7,+",1
"GUK1>PSMA7,+",1
"SERF2>CLTA,+",1
"MIEN1>TSHZ2,+",1
"GUK1>TSHZ2,+",1
"ATP6AP2>RSF1,+",1
"NUCB1>RSF1,+",1
"RBX1>RSF1,-",1
"WBP2>MMRN2,+",1
"TXNIP>MMRN2,+",1
"ALG13>RHOB,+",1
"RNMT>RHOB,+",1
"PTMS>PRDX1,+",1
"NDUFC2>PRDX1,+",1
"BCAM>PRDX1,+",1
"FAM171A1>MIEN1,+",1
"RBX1>MIEN1,+",1
"EIF1>SQSTM1,+",1
"AR>SQSTM1,+",1
"PSMA7>NFE2L1,+",1
"ATP6AP2>HNRNPA1,+",1
"RNMT>AR,+",1
"C9orf78>RBMS3,+",1
"MPRIP>CCT7,+",1
"FXR1>ATP6AP2,+",1
"CDC27>ATP6AP2,+",1
"CDC27>FOXP1,-",1
"S100A11>FOXP1,+",1
"S100A11>LTC4S,+",1
"FXR1>MYCT1,+",1
"G3BP1>MYCT1,+",1
"FXR1>S100A11,+",1
"POLR2B>DUSP5,-",1
"NAP1L4>DUSP5,+",1
"CDC27>CCT7,+",1
"TMSB10>CCT7,+",1
"ARCN1>PPP2R1A,-",1
"PGRMC2>TMX1,+",1
"HNRNPUL1>TMX1,-",1
"AES>TMX1,+",1
"MYCT1>TMX1,+",1
"TTC14>TMX1,-",1
"PLK2>TMX1,+",1
"FOXP1>CDC27,-",1
"S100A11>PTMS,+",1
"NAP1L4>HERC2,-",1
"PFDN4>HERC2,-",1
"KCNQ1OT1>HERC2,+",1
"S100A11>NUDT14,+",1
"ATP5MG>MRPL32,+",1
"HERC2>MRPL32,+",1
"CDC27>NKAP,+",1
"AES>PPP2R1A,+",1
"CDC27>TTC14,-",1
"S100A11>TTC14,-",1
"CNBP>AES,+",1
"ARCN1>REL,+",1
"POLR2B>REL,+",1
"TMX1>REL,-",1
"HERC2>REL,+",1
"SF3A3>POLR2E,-",1
"NUDT14>POLR2E,+",1
"CDC27>POLR2E,+",1
"S100A11>POLR2E,+",1
"CNBP>ATP5MG,+",1
"AES>PGRMC2,+",1
"HNRNPA1>DNAJB1,-",1
"KCNQ1OT1>DNAJB1,+",1
"NAP1L4>DNAJB1,+",1
"FTH1>TMSB10,+",1
"PABPN1>FXR1,+",1
"PLK2>NRN1,+",1
"MYCT1>ARCN1,+",1
"NKAP>ARCN1,+",1
"ARCN1>NKAP,+",1
"SERF2>EIF1,+",1
"CXorf36>C9orf78,+",1
"PITPNA>RPS6KA3,+",1
"NDUFA12>ZBTB38,+",1
"USP14>C1orf123,+",1
"MYOF>C1orf123,-",1
"SDCCAG8>C1orf123,+",1
"FOSL2>SERTAD2,+",1
"IFI16>BAZ2B,+",1
"NUCB2>CDC42EP3,+",1
"HAT1>CDC42EP3,+",1
"NOB1>CDC42EP3,+",1
"PDCD6>SNTB2,+",1
"DGKZ>PLCB4,-",1
"CNIH4>PDCD6,+",1
"SKI>ZBTB38,+",1
"NDUFA12>ZC3HAV1,+",1
"CDK12>CCT6A,+",1
"ARL2>CCT6A,+",1
"NAPRT>CCT6A,-",1
"ZBTB38>NET1,+",1
"CDK12>NME1,+",1
"NDUFA12>NME1,+",1
"PDCD6>LARS,-",1
"CDK12>MRPL32,+",1
"RSRC1>MRPL32,-",1
"ZNF22>CDK12,+",1
"JCAD>CDK12,+",1
"ARIH1>C1orf123,+",1
"JOSD1>C1orf123,+",1
"IFI16>C1orf123,+",1
"ARIH1>SETD5,+",1
"MPRIP>USP15,-",1
"ARIH1>USP15,+",1
"MYOF>YWHAE,+",1
"JOSD1>FOSL2,-",1
"PITPNA>FOSL2,+",1
"HMGN3>TNS2,+",1
"USP14>JOSD1,+",1
"SDCCAG8>JOSD1,+",1
"WBP2>NUCKS1,+",1
"USP15>MPRIP,-",1
"ATXN7L3B>MPRIP,+",1
"MYOF>MPRIP,+",1
"HAT1>ALG13,+",1
"G3BP1>EIF2S1,+",1
"SMDT1>EIF2S1,+",1
"MYOF>EIF2S1,+",1
"MAP1LC3B>CPLANE1,-",1
"JOSD1>CPLANE1,+",1
"FOSL2>CPLANE1,+",1
"G3BP1>MAZ,+",1
"JOSD1>MAZ,+",1
"JOSD1>SETD5,+",1
"G3BP1>SETD5,+",1
"CNIH4>ZC3HAV1,+",1
"DGKZ>NUCB1,-",1
"MMRN2>C9orf78,+",1
"SURF4>SPSB3,+",1
"NFATC3>SKI,+",1
"SFSWAP>SKI,+",1
"PCYOX1>NDUFA12,-",1
"ZBTB38>NDUFA12,+",1
"PLCB4>NDUFA12,+",1
"CNIH4>PPP1R2,+",1
"NAPRT>PPP1R2,+",1
"JCAD>SLC44A2,+",1
"CDK12>SFSWAP,+",1
"DGKZ>SAMHD1,+",1
"NAPRT>SAMHD1,+",1
"ZNF22>SPSB3,+",1
"SURF4>NUCB1,+",1
"NUCB1>SPSB3,-",1
"NDUFA12>SPSB3,+",1
"CDK12>RDX,+",1
"RAPGEF2>STIM2,+",1
"DGKZ>STIM2,+",1
"ZNF518A>COPS8,+",1
"NFATC3>MAGI1,-",1
"PPP1R2>MAGI1,+",1
"MIEN1>SELE,+",1
"AR>GUK1,+",1
"PSMB6>WBP2,+",1
"SKI>ZNF518A,+",1
"CDK12>ZNF518A,+",1
"SLC44A2>DGKZ,+",1
"JCAD>DGKZ,+",1
"NET1>NUCB1,+",1
"NET1>ZYX,-",1
"NAPRT>ZYX,+",1
"ZNF22>RBM6,+",1
"PDCD6>NAPRT,-",1
"SKI>EPC1,+",1
"CDK12>EPC1,+",1
"PCYOX1>EGFL7,+",1
"NFATC3>EGFL7,-",1
"SFSWAP>EGFL7,+",1
"MGLL>JCAD,+",1
"CDK12>SURF4,+",1
"RSRC1>EBF1,-",1
"NFATC3>PCYOX1,+",1
"ZBTB38>NFATC3,+",1
"ZNF518A>PSMB1,-",1
"SLC44A2>PSMB1,+",1
"SFSWAP>PRPF38B,+",1
"CNIH4>MGLL,+",1
"NME1>PPDPF,+",1
"RAPGEF2>ZNF22,-",1
"SLC44A2>ZNF22,+",1
"SURF4>DGKZ,+",1
"PHIP>TJP1,+",1
"SMIM19>CTSZ,+",1
"EGLN1>CTSZ,-",1
"SMARCC1>NFIB,+",1
"WDR60>AP2B1,+",1
"ELOVL5>AP2B1,+",1
"BCLAF1>AP2B1,+",1
"SLC39A7>AP2B1,+",1
"ETFB>C8orf59,+",1
"PFDN4>CYBA,-",1
"ETFB>CYBA,-",1
"PHB2>CYBA,+",1
"SNTB2>SYNJ2BP,+",1
"EGLN1>PHF3,+",1
"SYNJ2BP>PHF3,-",1
"HUWE1>NFIB,+",1
"CIR1>SLC39A7,-",1
"PKP4>NFIB,+",1
"RHEB>ETFB,+",1
"CYBA>ARFRP1,-",1
"HUWE1>ARFRP1,+",1
"BCLAF1>PFDN4,+",1
"CYBA>HUWE1,+",1
"JAM2>SKAP2,+",1
"SMC4>CIR1,+",1
"SLC39A7>CIR1,-",1
"JAM2>CIR1,+",1
"EGLN1>SLC39A7,+",1
"DCTN6>AP2B1,-",1
"PKP4>AP2B1,+",1
"C1orf115>BCLAF1,+",1
"PHF3>BFAR,+",1
"BAZ2B>PURA,-",1
"AR>PURA,-",1
"EGLN1>PURA,+",1
"PHB2>SMARCC1,-",1
"SLC39A7>SMARCC1,+",1
"PHB2>NAP1L4,-",1
"SMARCC1>NAP1L4,+",1
"WDR60>NAP1L4,+",1
"ETFB>CARD8,+",1
"SMC4>CARD8,+",1
"BCLAF1>CARD8,+",1
"RHEB>CARD8,-",1
"PHF3>EGLN1,+",1
"SDF2>NLRP1,-",1
"HUWE1>NME4,+",1
"HUWE1>PKP4,-",1
"NME4>IST1,+",1
"ARFRP1>IST1,-",1
"BCLAF1>DCTN6,+",1
"ETFB>DCTN6,+",1
"EGLN1>DCTN6,-",1
"EGLN1>C1orf115,+",1
"SMARCC1>C1orf115,+",1
"SKAP2>SLC39A7,+",1
"HUWE1>GCC2,+",1
"HUWE1>WDR60,+",1
"LSM2>USP16,+",1
"IGBP1>LSM2,+",1
"HNRNPA0>LSM2,+",1
"HDAC7>LSM2,+",1
"AHI1>LSM2,+",1
"PLK2>EIF3L,+",1
"PLK2>TJP1,+",1
"PPHLN1>TJP1,+",1
"SHANK3>HNRNPA0,+",1
"LSM2>HNRNPA0,+",1
"RFC1>UBE2D2,+",1
"AHI1>USP16,+",1
"JUN>USP16,+",1
"NLRP1>SDF2,-",1
"BRD2>USP16,+",1
"RTL8C>LASP1,-",1
"RFC1>LASP1,+",1
"INTS6>MAZ,-",1
"HDAC7>MAZ,+",1
"RFC1>SCARB2,+",1
"LSM2>SNRPN,+",1
"INTS6>SNRPN,+",1
"KLF4>EWSR1,+",1
"TJP1>EWSR1,+",1
"BRD2>IGBP1,+",1
"RFC1>LSM2,+",1
"THSD7A>EIF5,+",1
"INTS6>EIF5,+",1
"STMP1>RTL8C,-",1
"BAZ2B>SDF2,-",1
"WDR60>SDF2,-",1
"RUNDC3B>SDF2,-",1
"HUWE1>SDF2,+",1
"HUWE1>NDUFAB1,+",1
"JAM2>NDUFAB1,+",1
"JAM2>CXorf36,+",1
"SMC4>RAB5A,+",1
"SDF2>OGT,-",1
"RUNDC3B>OGT,-",1
"RUNDC3B>NSRP1,+",1
"PHF3>NSRP1,+",1
"SMARCC1>PHB2,-",1
"PHYH>PSMC4,+",1
"NFE2L1>PSMC4,+",1
"RTL8C>ARCN1,+",1
"PPHLN1>ARCN1,-",1
"MAZ>HDAC7,+",1
"BRD2>AHI1,-",1
"JUN>HSPA1A,+",1
"EIF3L>PHYH,+",1
"LSM2>RTL8C,+",1
"ARCN1>RTL8C,+",1
"NLRP1>PURA,+",1
"PFDN4>ELOVL5,+",1
"EWSR1>RFC1,+",1
"THAP12>NDUFB4,+",1
"TCP1>ANKRD10,+",1
"IFNGR2>KNOP1,+",1
"TCP1>KNOP1,+",1
"ISCA1>RAB2A,+",1
"ANKRD17>RAB2A,+",1
"ISCA1>NDUFC2,+",1
"UGP2>NDUFC2,+",1
"SFSWAP>PDCD7,-",1
"SFSWAP>KLF2,+",1
"UBL3>KLF2,-",1
"SHISA5>KLF2,+",1
"IFNGR2>AR,+",1
"CXorf36>NFIB,+",1
"AR>CCDC6,+",1
"PRDX1>ANKRD40,+",1
"CNOT8>MEIS2,+",1
"NRP1>MEIS2,+",1
"HLA-A>LAMC1,+",1
"EGLN1>NRP1,+",1
"TES>AP2B1,+",1
"TSC22D1>AP2B1,+",1
"HLA-A>SEM1,+",1
"SPCS3>NFATC3,+",1
"CNOT8>BCL10,+",1
"UBL3>UPF3A,+",1
"SNRPD2>THSD7A,+",1
"ANKRD17>HDAC7,+",1
"CNDP2>HDAC7,+",1
"MMP24OS>UBL3,-",1
"RFC1>PPHLN1,+",1
"ANKRD17>IFNGR2,+",1
"GNA11>FRY,+",1
"THAP12>FRY,+",1
"IFNGR2>FRY,-",1
"RAI14>FRY,+",1
"TCP1>FRY,+",1
"NDUFB4>SDCCAG8,+",1
"DERL1>SDCCAG8,+",1
"ISCA1>SFSWAP,-",1
"SRM>SFSWAP,+",1
"ANKRD17>PEBP1,+",1
"ISCA1>TJP1,+",1
"HIPK3>TJP1,+",1
"THAP12>RAI14,+",1
"IFNGR2>RAI14,+",1
"TCP1>RAI14,-",1
"GNA11>DERL1,+",1
"RAI14>PTPRB,+",1
"HIPK3>CCDC6,+",1
"DERL1>MED29,+",1
"KNOP1>HDAC7,+",1
"PTPRG>TES,+",1
"PRDX1>NFIB,+",1
"EPS15>ELOVL5,-",1
"CNOT8>PTMS,+",1
"SUMO1>BRI3,+",1
"HNRNPUL1>TMX1,+",1
"AP2B1>SLC30A1,+",1
"HNRNPUL1>ALG13,+",1
"NF1>ALG13,+",1
"NRP1>PDCD7,+",1
"PRDX1>PDCD7,+",1
"LSM12>JAM2,+",1
"SEM1>EMCN,+",1
"NFATC3>EMCN,+",1
"LPAR6>EMCN,+",1
"SEM1>PTMS,+",1
"BCAP29>NFIB,+",1
"CNOT8>AR,+",1
"HUWE1>MPRIP,-",1
"PFDN4>RUNDC3B,+",1
"SNTB2>RUNDC3B,+",1
"CYBA>RUNDC3B,+",1
"SKAP2>RUNDC3B,+",1
"SDF2>BAZ2B,-",1
"PURA>AKR1C3,-",1
"PFDN4>CASP4,-",1
"PFDN4>SNTB2,+",1
"RUNDC3B>SNTB2,+",1
"LAMC1>NF1,+",1
"PTPRG>NF1,+",1
"NFATC3>NF1,+",1
"FRY>NF1,+",1
"PTPRG>BHLHE40,+",1
"PSMB6>DNAJC19,+",1
"BCL10>DNAJC19,+",1
"MEIS2>HNRNPUL1,+",1
"LSM12>HNRNPUL1,+",1
"GTF2I>SPCS3,+",1
"TES>SPCS3,+",1
"SEM1>PLK2,+",1
"MEIS2>PLK2,+",1
"SUMO1>PLK2,-",1
"CNOT8>LSM12,+",1
"BHLHE40>LSM12,+",1
"BHLHE40>PTPRG,+",1
"LSM12>PTPRG,+",1
"MEIS2>CXorf36,+",1
"NFATC3>CXorf36,+",1
"LSM12>MPRIP,+",1
"ANKRD40>MPRIP,+",1
"FRY>TSC22D1,+",1
"LAMC1>CNOT8,+",1
"ANKRD40>CNOT8,+",1
"CNOT8>NF1,+",1
"AR>NF1,+",1
"MAZ>STMP1,+",1
"JAM2>RFC1,+",1
"EGLN1>MOB1A,+",1
"FAM84B>CD74,+",1
"PUM1>AKR1C3,+",1
"RAD23B>AKR1C3,+",1
"PTMS>AKR1C3,+",1
"NET1>AKR1C3,+",1
"CTSB>AKR1C3,-",1
"SERTAD2>RAD23B,-",1
"PTMS>RAD23B,+",1
"EIF3J>FBXO9,+",1
"PTMS>FBXO9,+",1
"FXR1>NET1,+",1
"NET1>CD74,+",1
"SERTAD2>BEX4,+",1
"EIF4E>ARFRP1,+",1
"FOXP1>GTF2I,+",1
"NFATC3>RAI14,-",1
"CD74>RAI14,+",1
"FOXP1>FAM171A1,+",1
"ZFAND1>EIF4E,+",1
"SCARB2>EIF3D,+",1
"ZFAND1>EIF3D,+",1
"GTF2I>SELE,+",1
"CNOT8>G3BP1,+",1
"SERTAD2>EPS15,+",1
"FXR1>PABPN1,+",1
"HNRNPUL1>FZD4,+",1
"CTSB>FZD4,+",1
"CXorf36>FXR1,+",1
"GTF2I>FXR1,+",1
"FOXP1>TPST2,+",1
"PKP4>FAM84B,+",1
"NET1>FAM84B,+",1
"PUM1>FAM84B,+",1
"PTMS>SCARB2,+",1
"FZD4>ABCG2,+",1
"NFATC3>ITGA6,+",1
"FZD4>ITGA6,+",1
"PUM1>ITGA6,+",1
"PTMS>GUK1,+",1
"NFATC3>CAPNS1,+",1
"RAD23B>PKP4,+",1
"FAM84B>PKP4,+",1
"PUM1>SSR1,+",1
"FBXO9>EIF3J,+",1
"FBXO9>PPM1F,+",1
"SSR1>PUM1,+",1
"NET1>PUM1,+",1
"CTSB>PUM1,+",1
"GTF2I>C9orf78,+",1
"MOB4>HNRNPH3,+",1
"SERTAD2>HIPK3,+",1
"C9orf78>FXR1,+",1
"NET1>ARFRP1,-",1
"FBXO9>HNRNPUL1,+",1
"CNOT8>TPST2,+",1
"IFI16>PRDX6,+",1
"ALDH9A1>NBR1,+",1
"MRPL32>HS3ST1,+",1
"LTC4S>PTMS,+",1
"HLA-DRB5>CD74,+",1
"ATP6AP2>CFAP97,+",1
"ARCN1>ERP29,+",1
"LTC4S>IFI16,+",1
"TAF1D>IFI16,+",1
"HLA-DRB5>NAPA,+",1
"THAP12>NAPA,+",1
"JUN>NAPA,+",1
"AHNAK>COPS8,-",1
"CNOT8>HNRNPUL1,+",1
"ARCN1>COPS8,+",1
"ERP29>COPS8,-",1
"AAMP>COPS8,-",1
"ARCN1>JUNB,-",1
"LTC4S>JUN,+",1
"NAPA>JUN,+",1
"HNRNPU>JUN,+",1
"MRPS26>DUT,+",1
"THAP12>DUT,+",1
"HS3ST1>DUT,+",1
"ATP6AP2>DUT,+",1
"ATP6AP2>NBR1,+",1
"THAP12>NBR1,+",1
"ALDH9A1>SUN2,+",1
"ERP29>SUN2,+",1
"FOXP1>TMEM245,+",1
"AAMP>TMEM245,+",1
"CD74>TMEM245,+",1
"CLEC2B>ZBTB38,+",1
"ARMCX3>ARCN1,+",1
"ERP29>ARCN1,+",1
"LTC4S>JAM2,+",1
"PRDX6>JAM2,+",1
"AAMP>TAF1D,-",1
"IFI16>TAF1D,+",1
"COPS8>LTC4S,+",1
"ARCN1>CCDC68,-",1
"AAMP>CCDC68,+",1
"TAF1D>FOSB,+",1
"TMSB4X>SETD5,+",1
"MMP24OS>ZNF106,+",1
"NAPA>ZNF106,-",1
"ARCN1>AHNAK,+",1
"COPS8>AHNAK,-",1
"ALDH9A1>MMP24OS,+",1
"FOSB>HNRNPU,+",1
"CLEC2B>CXorf36,+",1
"ATP6AP2>ARHGEF3,+",1
"PTMS>TPST2,+",1
"NET1>TPST2,+",1
"LSM2>RFC1,+",1
"MRPS26>PAXX,+",1
"LSM2>IFI16,+",1
"RFC1>AR,+",1
"RWDD4>MOB1A,+",1
"ZMYND11>MOB1A,+",1
"MMP24OS>PKM,+",1
"PTMS>MMP24OS,+",1
"RAPGEF4>PPP2R1A,-",1
"RNF19A>PPP2R1A,+",1
"PTMS>GNAQ,+",1
"RPL26>ZNF580,+",1
"ZNF580>PAXX,+",1
"FZD4>PAXX,-",1
"CLK1>PBX1,+",1
"CD74>ZFP36,+",1
"CUTA>MRPS26,+",1
"MRPS26>HLA-DPA1,+",1
"HLA-DRA>HLA-DPA1,+",1
"VGLL4>CUTA,-",1
"RAPGEF4>CUTA,+",1
"AR>CLK1,+",1
"HLA-DRA>HLA-DPB1,+",1
"AFF1>PHACTR2,+",1
"RNF19A>PHACTR2,+",1
"RPL26>BTF3,+",1
"SHANK3>IFI16,+",1
"LSM2>HNRNPA1,+",1
"AR>PPP4R1,-",1
"STMP1>PPP4R1,-",1
"ACVRL1>RFC1,+",1
"SNRPN>RFC1,+",1
"JUN>SHANK3,+",1
"SHANK3>INTS6,+",1
"PPHLN1>INTS6,+",1
"JUNB>PLK2,+",1
"MAZ>PLK2,-",1
"EIF3L>PLK2,+",1
"PPHLN1>NFE2L1,+",1
"JAM2>ACVRL1,+",1
"RFC1>ACVRL1,+",1
"THSD7A>ACVRL1,+",1
"SNRPN>THSD7A,+",1
"HDAC7>THSD7A,-",1
"KLF4>RAI14,+",1
"NFE2L1>RAI14,+",1
"USP16>IRF2BP2,+",1
"STMP1>IRF2BP2,+",1
"ARCN1>IRF2BP2,+",1
"RFC1>CXorf36,+",1
"THSD7A>CXorf36,-",1
"LSM2>RHOB,+",1
"IRF2BP2>PPP4R1,+",1
"RPS7>BTF3,+",1
"AFF1>VGLL4,+",1
"HNRNPUL1>CTSC,+",1
"NET1>AP1S2,+",1
"PTMS>CBX5,+",1
"NBR1>CBX5,+",1
"RNF19A>CBX5,+",1
"AFF1>KDM2A,+",1
"RNF19A>KDM2A,+",1
"RPL26>ZMYND11,+",1
"RNF19A>ZMYND11,+",1
"PLK2>ZMYND11,+",1
"MRPL32>LPAR6,+",1
"RNF19A>LPAR6,+",1
"GTF2I>AP1S2,+",1
"CTSB>ITM2B,+",1
"ELF1>VGLL4,+",1
"RAD23B>NFATC3,+",1
"CTSB>NFATC3,+",1
"HIPK3>NFATC3,+",1
"SSR1>FOXP1,+",1
"TPST2>FOXP1,+",1
"PTMS>FOXP1,+",1
"PTMS>ZFAND1,+",1
"NFATC3>RBM8A,+",1
"FBXO9>RBM8A,+",1
"ITM2B>CTSB,+",1
"CTSB>CTSC,+",1
"MMP24OS>CDC42EP5,+",1
"AR>CDC42EP5,+",1
"RNF19A>AFF1,+",1
"FZD4>SELE,+",1
"RPS7>RPL26,+",1
"EEF1A1>RPL26,+",1
"MRPS26>HNRNPA3,+",1
"PLK2>HNRNPA3,+",1
"MRPL32>HNRNPA3,+",1
"PTMS>SERBP1,+",1
"RPL26>SERBP1,+",1
"BTF3>SERBP1,+",1
"RPL26>RPS7,+",1
"AR>RWDD4,+",1
"MRPS26>RWDD4,+",1
"RPL26>EEF1A1,+",1
"ZNF580>JAM2,+",1
"MOB1A>JAM2,+",1
"NBR1>RAPGEF4,+",1
"BTF3>RAPGEF4,+",1
"RPL26>HLA-DRA,+",1
"LPAR6>FZD4,+",1
"PAXX>RNF19A,+",1
"CBX5>RNF19A,+",1
"CDC42EP5>PLK2,+",1
"AFF1>NAP1L1,+",1
"MRPL32>NAP1L1,+",1
"PDCD7>SNRPD2,+",1
"IFNGR2>BRI3,+",1
"SNRPD2>BRI3,+",1
"ARHGEF1>SELE,-",1
"EPS15>FXR1,+",1
"SELE>ARHGEF1,-",1
"IFI16>ARHGEF1,-",1
"AR>CLPTM1L,-",1
"IFI16>BRD2,+",1
"P4HB>BRD2,+",1
"RUFY3>SRFBP1,+",1
"IFI16>INTS6,+",1
"C8orf59>INTS6,+",1
"COQ10B>MEIS2,+",1
"NME1>MEIS2,-",1
"KDM5A>SELE,+",1
"CEMIP2>RUFY3,-",1
"KDM5A>HNRNPUL1,+",1
"ARHGEF1>FBXW5,+",1
"JUNB>IFI6,-",1
"HEBP1>SOX17,+",1
"P4HB>SOX17,-",1
"KLF4>BOC,+",1
"KDM5A>RAI14,+",1
"NME1>PDCD7,-",1
"RUFY3>PDCD7,-",1
"AR>P4HB,-",1
"JUNB>P4HB,-",1
"CLINT1>FXR1,+",1
"PDCD7>FXR1,+",1
"SELE>FXR1,-",1
"JUNB>EPS15,-",1
"TNIP1>CLDN5,+",1
"PPDPF>CLDN5,+",1
"TMSB10>CLDN5,+",1
"COX8A>GNB2,+",1
"NIN>SELENOH,-",1
"DUT>SELENOH,+",1
"NIN>KLF2,-",1
"APOL1>PPDPF,+",1
"DUT>COX7A2,+",1
"PPDPF>COX7A2,+",1
"MAGED2>COX7A2,+",1
"NIN>APOL1,+",1
"PPDPF>APOL1,+",1
"AR>APOL1,-",1
"KLF2>EIF3A,+",1
"CCT2>EIF3A,+",1
"AR>EIF3A,+",1
"TMSB10>COX8A,+",1
"HNRNPA1>MRPS26,+",1
"APOL1>ATP6AP2,-",1
"MTSS1>ATP6AP2,+",1
"APOL1>AR,-",1
"LTA4H>EPS15,+",1
"C8orf59>P4HB,+",1
"MEIS2>CLINT1,+",1
"COX7A2>MRPL51,+",1
"SMARCE1>STAG1,+",1
"SMARCE1>EIF4A3,-",1
"CCT7>EIF4A3,+",1
"ETFB>EIF4A3,+",1
"GLUD1>NDUFAF3,+",1
"SMARCE1>NDUFAF3,+",1
"GSPT1>NDUFAF3,+",1
"NDUFAF3>C12orf57,+",1
"GSPT1>SRP9,+",1
"PTMS>SRP9,+",1
"NDUFB7>MAZ,+",1
"TPGS1>STAG1,-",1
"CSDE1>PDCD7,+",1
"AR>CLINT1,+",1
"GNB2>SMARCE1,-",1
"GLUD1>SMARCE1,+",1
"GSPT1>SIN3A,+",1
"OGT>SIN3A,+",1
"NDUFAF3>GNB2,+",1
"SMARCE1>GLUD1,+",1
"CYB5R1>IFI44L,+",1
"ETFB>IFI44L,+",1
"GLUD1>ALG13,-",1
"TPGS1>RUNX1T1,-",1
"MAZ>RUNX1T1,-",1
"CSDE1>RSF1,+",1
"NDUFAF3>TPGS1,+",1
"GSPT1>ATP6AP2,-",1
"SSFA2>OGT,+",1
"KDM5A>CLINT1,+",1
"DDAH2>NAPRT,-",1
"C8orf59>NAPRT,-",1
"JUNB>COQ10B,+",1
"KLF4>COQ10B,+",1
"HEBP1>RUNDC3B,+",1
"INTS6>ZNF22,-",1
"AHNAK>CCT7,-",1
"PDCD7>STMN1,-",1
"KDM5A>NET1,+",1
"ZNF22>NET1,-",1
"RUFY3>PSMB2,+",1
"PDCD7>NME1,-",1
"BOC>NME1,-",1
"KDM5A>NME1,-",1
"PSMB2>LTA4H,+",1
"JUNB>LTA4H,+",1
"SOCS2>FBN1,+",1
"NDUFAF3>SOCS2,+",1
"MAZ>SOCS2,+",1
"ATN1>ETFB,+",1
"CCT7>ETFB,+",1
"MRPS26>LSM5,-",1
"APOL1>CLDN5,-",1
"TNIP1>MRPL51,+",1
"MRPL32>ZNF22,-",1
"FBL>EPHA4,+",1
"HNRNPUL1>ADI1,-",1
"SMIM7>EBF1,-",1
"TNS2>EBF1,+",1
"AR>CLCN3,-",1
"DNAJB1>CLCN3,-",1
"SMIM7>CLCN3,+",1
"CELF1>TCEAL1,-",1
"HNRNPUL1>RUNX1T1,+",1
"AR>RUNX1T1,+",1
"CELF1>RUNX1T1,+",1
"EPHA4>ID2,-",1
"LARP7>EPHA4,+",1
"PSMA3>CNN3,+",1
"SMIM7>EDN1,-",1
"PLK2>CSNK2B,+",1
"LARP7>JAM2,+",1
"EPHA4>JAM2,+",1
"CLCN3>IFI44L,+",1
"ARHGAP18>IFI44L,-",1
"DPM2>IFI44L,-",1
"MCRIP1>DNAJC19,+",1
"HNRNPUL1>MYOF,+",1
"NEAT1>MYOF,+",1
"EGLN1>CNN3,+",1
"DNAJB1>ARHGAP18,-",1
"PDLIM1>ARHGAP18,+",1
"EBF1>SMIM7,-",1
"DPM2>SMIM7,+",1
"LARP7>MOB1A,+",1
"DNAJB1>AP1S2,+",1
"NEAT1>DNAJB1,+",1
"TCEAL1>CELF1,-",1
"DNAJB1>CELF1,+",1
"FBL>TNS2,+",1
"EBF1>TNS2,+",1
"NFE2L1>ATP6V1G1,-",1
"DNAJB1>PSMC3,+",1
"NFE2L1>PSMC3,+",1
"HNRNPUL1>EGLN1,+",1
"CNN3>EGLN1,+",1
"MPRIP>SF3A3,-",1
"NEAT1>NFE2L1,+",1
"EGLN1>FBL,+",1
"HNRNPUL1>FBL,+",1
"DPM2>FBL,+",1
"CNN3>FBL,+",1
"CNN3>LSM7,-",1
"PDLIM1>LSM7,+",1
"CXorf36>SMIM7,-",1
"SELE>SMIM7,-",1
"CSNK2B>SMIM7,-",1
"HNRNPUL1>CNN3,+",1
"DNAJC19>LARP7,+",1
"RAI14>MRPL51,+",1
"CCT2>ARPC3,+",1
"COX8A>TMSB10,+",1
"COX7A2>BNIP2,+",1
"KLF2>BNIP2,+",1
"TNIP1>DUT,+",1
"NDUFB4>DUT,+",1
"MRPS26>PRDX6,+",1
"PSMD12>PRDX6,+",1
"HNRNPA1>PRDX6,+",1
"AP2B1>PSMD12,-",1
"NIN>PSMD12,+",1
"TNIP1>ALG13,+",1
"COX8A>HNRNPAB,+",1
"CELF1>LARP7,+",1
"COX7A2>HNRNPAB,+",1
"COX8A>SCP2,+",1
"JAM2>SCP2,+",1
"NDUFC2>SCP2,+",1
"HNRNPAB>TNIP1,-",1
"NDUFC2>RAI14,+",1
"TNIP1>DYNC1LI2,+",1
"NIN>JAM2,+",1
"NIN>GNG11,+",1
"COX8A>COPS2,+",1
"TMEM255B>COPS2,+",1
"CLDN5>TMSB10,+",1
"COX7A2>TMSB10,+",1
"GNG11>NCK1,+",1
"AP2B1>NIN,+",1
