ERG,count
"ATF6>GHITM,-",1
"RPSA>RPS12,+",1
"KANSL1>ZC3H13,+",1
"TRIP11>ZC3H13,+",1
"TRIP11>IL6ST,+",1
"HSBP1>NDUFC1,+",1
"HLA-B>EIF3G,+",1
"RPS12>EIF3G,+",1
"GHITM>ATF6,-",1
"SZRD1>ATF6,+",1
"DNASE2>ARPC1B,+",1
"PDIA3>ARPC1B,+",1
"RPS12>EEF2,+",1
"BTBD7>PSMA3,+",1
"PIK3C2A>TIAM1,+",1
"KANSL1>NDUFB7,+",1
"TSPAN4>NDUFB7,+",1
"PSMA3>NDUFB7,+",1
"SLC38A2>NDUFB7,+",1
"UBE2E3>KANSL1,+",1
"B2M>KANSL1,+",1
"UBE2E3>PSMA3,+",1
"NFIA>PSMA3,+",1
"TSPAN7>WWP1,+",1
"MT-ND3>MT-ND4,+",1
"UBE2E3>WWP1,+",1
"RTF2>CDK9,+",1
"ZNF22>CDK9,+",1
"UBE2E3>CDK9,+",1
"GON4L>CDK9,+",1
"MAP3K3>PCMTD1,+",1
"TSPAN7>PCMTD1,+",1
"HS3ST1>EGLN1,+",1
"NDUFC1>UBE2Z,+",1
"RPL36AL>YWHAB,+",1
"RPL36AL>MGP,+",1
"ADGRL4>RPGR,+",1
"RPS8>BRI3,+",1
"SON>CALD1,+",1
"AHNAK>CALD1,+",1
"RPL22>PTK2,+",1
"SET>PTK2,+",1
"MGP>ZKSCAN1,+",1
"TACC1>ZKSCAN1,+",1
"RPL6>ZKSCAN1,+",1
"BRI3>C4orf3,+",1
"RPS8>RPS7,+",1
"EEF1A1>RPL30,+",1
"AHNAK>EIF4B,+",1
"RPS8>RPL6,+",1
"ZKSCAN1>FAM89A,+",1
"KMT2A>FAM89A,+",1
"RPL26>RPL34,+",1
"ZKSCAN1>CNBP,+",1
"AHNAK>CNBP,+",1
"CALD1>KMT2A,+",1
"RPL26>RPL18,+",1
"RACK1>ERP29,+",1
"SUMO2>SON,+",1
"KMT2A>CALD1,+",1
"RPLP2>UBA52,+",1
"RPL26>RPL5,+",1
"SON>AHNAK,+",1
"DGKZ>EGFL7,+",1
"STRAP>NASP,+",1
"OS9>ERG,+",1
"MALAT1>MT-ATP6,+",1
"RPS8>RPL22,+",1
"KMT2A>CSDE1,+",1
"PTK2>GSTP1,+",1
"C4orf3>GSTP1,+",1
"ERP29>GSTP1,+",1
"TACC1>AHNAK,+",1
"BRI3>SUMO2,+",1
"CSDE1>OS9,+",1
"MALAT1>OS9,+",1
"RTF2>PCMTD1,+",1
"ERP29>PCMTD1,+",1
"RTF2>SET,+",1
"BRI3>SET,+",1
"ZKSCAN1>SUMO2,+",1
"OS9>SUMO2,+",1
"SON>SUMO2,+",1
"C4orf3>BRI3,+",1
"MALAT1>TACC1,+",1
"CSTB>PCMTD1,+",1
"RPL26>EEF1A1,+",1
"VIM>GNAI2,+",1
"EIF2AK2>PDIA6,+",1
"PLS3>LGALS3,+",1
"UBA52>PSMA3,+",1
"SNRPC>GABARAPL2,+",1
"UQCRB>GABARAPL2,+",1
"TMED10>BRD7,+",1
"RPL36AL>BRD7,+",1
"BRD7>TMED10,+",1
"PLS3>TMED10,+",1
"UQCRB>VIM,+",1
"EEF2>VIM,+",1
"RPL36AL>TTC1,+",1
"COX5B>TTC1,+",1
"STRAP>RPL36AL,+",1
"LAMTOR1>RPL36AL,+",1
"PSMA3>MT-ATP6,+",1
"VIM>ARHGDIA,+",1
"RPL36AL>SNRPC,+",1
"ARHGDIA>PCMTD1,+",1
"LARS>PCMTD1,+",1
"UQCRB>UBA52,+",1
"BRD7>KAT6B,+",1
"EIF2AK2>KAT6B,+",1
"CSDE1>CD151,+",1
"RPLP2>RPL13A,+",1
"RPL26>RPSA,+",1
"RPL26>RPS13,+",1
"PTK2>EEF2,+",1
"ERP29>EEF2,+",1
"RPL26>EEF2,+",1
"SON>EEF2,+",1
"RPL26>RPL3,+",1
"RPL30>RPS5,+",1
"RTF2>ERG,+",1
"UQCRB>RPS28,+",1
"LARS>ANAPC11,+",1
"TMED10>PLS3,+",1
"BRD7>PLS3,+",1
"EIF2AK2>GALNT1,+",1
"VIM>LAMTOR1,+",1
"PSMB5>DDX5,+",1
"LAMTOR1>CSTB,+",1
"BRD7>EBAG9,+",1
"ARHGDIA>EBAG9,+",1
"ZNF791>ATF6,+",1
"PARK7>BRI3,+",1
"GHITM>BRI3,+",1
"KAT6B>SELENOM,+",1
"NDUFB7>PRPF4B,+",1
"HSBP1>PRPF4B,+",1
"RPL37A>RPL27,+",1
"TMEM109>HSBP1,+",1
"HOXD8>HSBP1,+",1
"TMEM109>PCMTD1,+",1
"UFC1>PCMTD1,+",1
"RPL37A>RPS28,+",1
"ECHS1>TRAPPC1,+",1
"TMEM109>TRAPPC1,+",1
"RPL37A>TRAPPC1,+",1
"PRPF4B>TRAPPC1,+",1
"IFITM2>TRAPPC1,+",1
"BTBD7>NAPRT,+",1
"PEA15>VASP,+",1
"PAM>PCMTD1,+",1
"PEA15>CACYBP,+",1
"SZRD1>CACYBP,+",1
"PAM>ERICH1,+",1
"C6orf89>ERICH1,+",1
"TRIP11>ERICH1,+",1
"MED13>PRPF4B,-",1
"HSBP1>MAML2,+",1
"MED13>MAML2,+",1
"TMEM109>RANBP1,+",1
"NAPRT>C19orf70,+",1
"RPL6>C19orf70,+",1
"UFC1>C19orf70,+",1
"HOXD8>EFCAB14,+",1
"UFC1>EFCAB14,+",1
"ELF2>NDUFC1,+",1
"HLA-A>NDUFC1,+",1
"RPL10A>RPL6,+",1
"HSBP1>RANBP1,+",1
"HLA-B>IFITM2,+",1
"HOXD8>MAML2,+",1
"RPS26>IFITM2,+",1
"RPS26>RPL28,+",1
"RPS26>EEF1A1,+",1
"RPL37A>PARK7,+",1
"HOXD8>S100A16,+",1
"RPL10A>S100A16,+",1
"HOXD8>WDR45B,+",1
"RPL10A>WDR45B,+",1
"S100A16>MAML2,+",1
"PAM>ARF1,+",1
"PLPP5>PIN1,+",1
"RPL27>BRI3,+",1
"TOR1AIP1>GPR146,-",1
"ARF1>GON4L,+",1
"SELENOM>PKM,+",1
"TOR1AIP1>ERGIC2,+",1
"ARF1>ERGIC2,+",1
"ERICH1>C6orf89,+",1
"EIF4H>TLE1,+",1
"RICTOR>PAM,+",1
"DUT>PAM,+",1
"ARF1>PAM,+",1
"ARF1>ITGB1BP1,+",1
"PDLIM5>COPS2,+",1
"SZRD1>TRIP11,+",1
"GON4L>JCAD,+",1
"PCMTD1>JCAD,+",1
"YWHAB>PEA15,+",1
"COPS2>PEA15,+",1
"GON4L>PEA15,+",1
"PDLIM5>PRPSAP1,+",1
"EIF4H>SZRD1,+",1
"RARRES3>YWHAB,+",1
"PLPP5>SMG1,+",1
"PEA15>GON4L,+",1
"ERICH1>GON4L,+",1
"CACYBP>GON4L,+",1
"GON4L>APOL6,-",1
"COPS2>GPR146,+",1
"KAT6B>DUT,+",1
"DPYSL3>PRPSAP1,+",1
"LAMB2>DCHS1,+",1
"ERICH1>DCHS1,+",1
"YWHAB>RPL6,+",1
"LAMB2>DAZAP1,+",1
"PEA15>DAZAP1,+",1
"SZRD1>APOL6,+",1
"PAM>RICTOR,+",1
"EIF4H>GON4L,-",1
"SZRD1>RICTOR,+",1
"YWHAB>PLPP5,+",1
"YWHAB>PSMD8,+",1
"COPS2>MINDY2,+",1
"DUT>MINDY2,+",1
"EIF4B>MINDY2,+",1
"EIF4H>TOR1AIP1,+",1
"JCAD>TOR1AIP1,+",1
"GPR146>TOR1AIP1,-",1
"EFCAB14>LEPR,+",1
"MED13>LEPR,+",1
"BTBD7>LEPR,+",1
"HOXD8>LEPR,+",1
"RPL15>TMEM14C,+",1
"MED13>SCAND1,+",1
"CYHR1>UBE2E3,+",1
"SCAND1>UBE2E3,+",1
"RPL15>RPS12,+",1
"RPL6>RPS12,+",1
"RPL15>STRAP,+",1
"MED13>STRAP,+",1
"SAR1B>GIMAP7,-",1
"RPS12>RPS26,+",1
"S100A16>CFAP20,-",1
"COMMD4>VEZF1,+",1
"EEF2>TBL1XR1,+",1
"MED13>PTPRK,+",1
"TMEM14C>PTPRK,+",1
"RPS12>RPL15,+",1
"SF3B6>RNF130,+",1
"ERG>RNF130,+",1
"EIF4H>RNF130,+",1
"PDIA3>PHAX,+",1
"SAR1B>SF3B6,+",1
"B2M>ISCU,+",1
"SCAND1>ISCU,+",1
"TRIP11>ERG,+",1
"ZNF791>KANSL1,+",1
"KANSL1>PARK7,+",1
"ATF6>SERBP1,+",1
"KANSL1>ZNF791,+",1
"TRIP11>CDC37,+",1
"RPS12>HSP90AB1,+",1
"RPS12>RPL4,+",1
"RPS12>EIF4B,+",1
"SZRD1>KANSL1,+",1
"MT-ND3>KANSL1,+",1
"TRIP11>NASP,+",1
"MYDGF>HSBP1,+",1
"DNASE2>NASP,+",1
"SZRD1>NASP,+",1
"DNASE2>SZRD1,+",1
"MYDGF>PCMTD1,+",1
"HLA-B>PCMTD1,+",1
"KANSL1>PCMTD1,+",1
"MYDGF>MT-CO1,+",1
"RPS12>HSBP1,+",1
"NDUFC1>HSBP1,+",1
"SF3B6>HNRNPR,+",1
"PTPRK>HNRNPR,+",1
"HLA-C>HNRNPR,+",1
"PRPF4B>MED13,-",1
"SCAND1>AP2B1,+",1
"EEF2>AP2B1,+",1
"MED13>APOL3,+",1
"RPS26>UFC1,+",1
"RPL37A>UFC1,+",1
"EFCAB14>UFC1,+",1
"BTBD7>ELF2,+",1
"RPL37A>RPL10A,+",1
"ELF2>MED13,+",1
"NDUFB7>MED13,+",1
"INSR>COMMD4,+",1
"MAML2>ECHS1,-",1
"IFITM2>ECHS1,+",1
"HOXD8>TCF4,+",1
"ECHS1>TMEM109,+",1
"MAML2>TMEM109,+",1
"HOXD8>TMEM109,+",1
"NASP>TMEM109,+",1
"BTBD7>HOXD8,-",1
"RPS26>NDUFC2,+",1
"RNF7>AP2B1,+",1
"ARHGAP18>S100A16,+",1
"TRAPPC1>HNRNPR,+",1
"EIF4H>PCMTD1,+",1
"CYHR1>HNRNPR,+",1
"RPS12>FKBP1A,+",1
"RPL15>FKBP1A,+",1
"COMMD4>FKBP1A,+",1
"SCAND1>OSBPL1A,+",1
"INSR>OSBPL1A,+",1
"RPS12>TRAPPC1,+",1
"ARHGAP18>TRAPPC1,+",1
"EEF2>TRAPPC1,+",1
"INSR>PCMTD1,+",1
"RPL15>S100A16,+",1
"STRAP>ATP5PO,+",1
"PDIA3>ATP5PO,+",1
"HNRNPR>CYHR1,+",1
"COMMD4>INSR,+",1
"PEA15>INSR,+",1
"PTPRK>MED13,+",1
"EEF2>MED13,+",1
"STRAP>S100A16,+",1
"CFAP20>S100A16,-",1
"PCMTD1>EIF4B,+",1
"RND1>KHSRP,+",1
"SECISBP2L>BCL3,+",1
"THOC2>NEDD8,+",1
"NDUFAF8>SS18,+",1
"CMPK1>SS18,-",1
"FAM171A1>KDM2A,+",1
"FOSB>EMP2,+",1
"EEF2>COL15A1,+",1
"THOC2>MRPS34,+",1
"CMPK1>WAC,+",1
"RPL27>SEC31A,+",1
"EMP2>RHOA,+",1
"WAC>PLK2,+",1
"SCAF11>PDK4,+",1
"SRGAP2>PDK4,+",1
"RPL27>HMGB2,+",1
"SS18>HMGB2,+",1
"THOC2>CMPK1,-",1
"ZFHX3>CMPK1,+",1
"FAM200B>NUDCD1,-",1
"SRGAP2>NUDCD1,+",1
"ZFHX3>NUDCD1,-",1
"NDUFAF8>NUDCD1,-",1
"RPL27>NUDCD1,+",1
"EMP2>ENO1,+",1
"RPL27>RSL1D1,+",1
"EEF2>RSL1D1,+",1
"RPL27>KLF2,+",1
"UHMK1>TPR,+",1
"EMC4>ERG,+",1
"SPCS3>UFD1,+",1
"RPL27>EEF2,+",1
"NFE2L1>SCAF11,-",1
"SS18>SCAF11,+",1
"DECR1>SCAF11,+",1
"BNIP3L>PGAM1,+",1
"PGAM1>KLF2,+",1
"FOSB>KLF2,+",1
"NUDCD1>RPL27,+",1
"FOSB>DUSP1,+",1
"WAC>FAM171A1,+",1
"SRGAP2>SERBP1,+",1
"FAM200B>SERBP1,+",1
"NDUFAF8>SERBP1,+",1
"SS18>RPL36AL,-",1
"BNIP3L>RPL36AL,+",1
"NFE2L1>RPL36AL,-",1
"SRGAP2>BNIP3L,+",1
"PDK4>DECR1,+",1
"NDUFAF8>NEDD8,-",1
"UHMK1>NDUFC2,+",1
"WAC>BHLHE40,+",1
"SS18>TNS2,-",1
"THOC2>TNS2,+",1
"SEC31A>TNS2,+",1
"WAC>FNBP1L,+",1
"PDK4>FNBP1L,+",1
"FOSB>JUN,+",1
"RPL27>EIF3L,+",1
"WAC>EIF3L,+",1
"SPCS3>FAM200B,+",1
"SRGAP2>FAM200B,+",1
"FAM171A1>FAM200B,+",1
"SCAF11>ERG,-",1
"ARL2>NRN1,+",1
"FNBP1L>NRN1,+",1
"GPR146>NRN1,+",1
"RPL7A>NRN1,+",1
"RPL7A>USP14,+",1
"GPR146>MTPN,+",1
"PRPF4B>MTPN,+",1
"RPS5>RPL41,+",1
"AHNAK>LAMB2,+",1
"MRPS34>TNS2,+",1
"UBE2E3>ZFHX3,+",1
"RPL27>NACA,+",1
"NUDCD1>COPS6,+",1
"MKLN1>BHLHE40,+",1
"UFD1>UBE2E3,+",1
"ZFHX3>UBE2E3,+",1
"CMPK1>UBE2E3,-",1
"FAM171A1>THOC2,+",1
"DECR1>COPS6,-",1
"THOC2>COPS6,-",1
"SS18>COPS6,-",1
"ZFHX3>COPS6,+",1
"KLF2>FOSB,+",1
"BNIP3L>NACA,+",1
"WAC>NDUFAF8,-",1
"SPCS3>NDUFAF8,-",1
"SERBP1>NDUFAF8,+",1
"NEDD8>NDUFAF8,-",1
"UBE2E3>NDUFAF8,-",1
"PGAM1>HADHA,-",1
"EMP2>HADHA,+",1
"PDK4>HADHA,-",1
"SCAF11>NACA,+",1
"PSIP1>TPR,+",1
"POLR2B>TCEAL3,+",1
"RNF187>KHSRP,+",1
"POLR2B>NUDT14,+",1
"UHMK1>ZNF800,+",1
"PTK2>CHMP2B,+",1
"ZRANB2>CHMP2B,+",1
"PSME2>PSIP1,+",1
"PTK2>MTPN,+",1
"ZNF800>MTPN,+",1
"LSM7>ZRANB2,+",1
"VAPA>ZRANB2,+",1
"CHMP2B>ZRANB2,+",1
"TPR>ZRANB2,+",1
"POLR2B>SDCCAG8,-",1
"PSIP1>SDCCAG8,+",1
"SMC5>CCDC25,+",1
"CDC37>CCDC25,+",1
"HSPB1>COX6C,+",1
"NCOA1>PHAX,+",1
"LSM7>PHAX,+",1
"RYK>PHAX,+",1
"POLR2B>PHAX,+",1
"HSPB1>PHAX,+",1
"MTPN>SNX3,+",1
"HIGD2A>ZNF800,+",1
"PSMB8-AS1>TM4SF18,-",1
"CDC37>TM4SF18,+",1
"FNBP1L>HEXA,+",1
"HEXA>CRBN,+",1
"MTPN>PLS3,+",1
"EIF4B>C8orf33,+",1
"RSBN1L>PAM,+",1
"EIF4B>PAM,+",1
"FNBP1L>POLR1D,+",1
"WAC>POLR1D,+",1
"ATP6V1G1>HEXA,+",1
"RNF187>HEXA,+",1
"PAM>DST,+",1
"ZNF800>TM4SF18,-",1
"RNF167>FNBP1L,+",1
"CHMP2A>PSMD8,+",1
"SECISBP2L>PSMD8,+",1
"PDCD7>NASP,+",1
"CHMP2A>ZNF22,+",1
"HDGF>DAZAP1,+",1
"WAC>NAPA,+",1
"GIMAP8>HDGF,-",1
"HSPB1>C1orf122,+",1
"LSM7>NUDT14,-",1
"COX6C>CDC37,+",1
"HIGD2A>TCEAL3,+",1
"HIGD2A>PCMTD2,+",1
"LSM7>HSPB1,+",1
"CDC37>HSPB1,+",1
"EMC4>TCEAL8,+",1
"PSMB8-AS1>TCEAL8,-",1
"HSPB1>TCEAL8,+",1
"TCEAL8>RILPL2,+",1
"ZRANB2>LRPPRC,-",1
"EMC4>LRPPRC,+",1
"TCEAL8>LRPPRC,+",1
"LSM7>UQCRB,+",1
"HIGD2A>UQCRB,+",1
"MTPN>HIGD2A,+",1
"PSIP1>MCMBP,+",1
"TPR>MCMBP,+",1
"TCEAL8>MCMBP,+",1
"EIF3F>RPS28,+",1
"POLR2B>RND3,+",1
"UHMK1>RND3,+",1
"PSIP1>LAMTOR1,+",1
"TCEAL8>LAMTOR1,+",1
"NDUFC2>LAMTOR1,+",1
"ZNF800>PTK2,+",1
"RYK>PTK2,+",1
"LRPPRC>UHMK1,+",1
"TPR>RPL27,+",1
"EMC4>PCMTD2,-",1
"ZNF800>PCMTD2,+",1
"UHMK1>PCMTD2,+",1
"SMC5>PCMTD2,+",1
"TCEAL8>PCMTD2,+",1
"CHMP2B>LSM7,-",1
"PSIP1>EIF3F,+",1
"LSM7>NCOA1,-",1
"SMC5>NCOA1,+",1
"UHMK1>SMC5,+",1
"EMC4>UHMK1,+",1
"TPR>DUSP1,+",1
"PSMB8-AS1>PSME2,+",1
"TPR>PSME2,+",1
"PSMB8-AS1>VAPA,+",1
"HSPB1>VAPA,+",1
"PSIP1>VAPA,+",1
"UHMK1>KPNB1,+",1
"LRPPRC>KPNB1,-",1
"LSM7>UHMK1,+",1
"JTB>RPL17,+",1
"HMGN2>COPS8,+",1
"KAT6B>DPYSL3,+",1
"LSM2>TMBIM6,+",1
"CLPTM1>TKT,+",1
"RPL27>TKT,+",1
"HLA-C>CAPZA2,+",1
"EIF3K>CAPZA2,+",1
"TMEM14C>CAPZA2,+",1
"EIF4H>BLOC1S1,+",1
"NME1>NDUFB7,+",1
"HLA-C>NDUFB7,+",1
"RPS12>LUZP1,-",1
"CLPTM1>SUMO2,+",1
"SSR2>TXNDC17,+",1
"RAB7A>EIF4H,+",1
"TKT>ERG,+",1
"SOCS2>KIAA1143,-",1
"TRIM22>KIAA1143,+",1
"ZNF791>KIAA1143,+",1
"KHSRP>LSM2,+",1
"CD151>LSM2,+",1
"UBE2Z>SRGAP2,+",1
"RND1>SRGAP2,+",1
"MT-ND3>MT-ND1,+",1
"RAB7A>SPCS3,+",1
"TUBA1B>SPCS3,+",1
"CLPTM1>SPCS3,+",1
"TKT>BRD7,+",1
"EIF3K>DNAJC8,+",1
"TKT>SDCBP,+",1
"EIF3K>SDCBP,+",1
"BORCS7>ECHS1,+",1
"EIF4H>ECHS1,+",1
"TMEM14C>CCDC85B,+",1
"BORCS7>EIF3F,+",1
"RPS12>RPL10A,+",1
"DESI2>BRD7,+",1
"ECHS1>BRD7,+",1
"RPS28>MTPN,+",1
"RPS12>RPS24,+",1
"TMEM14C>SREK1IP1,+",1
"POLR2C>SREK1IP1,+",1
"BORCS7>SREK1IP1,+",1
"TMEM14C>ANAPC11,+",1
"NME1>BORCS7,+",1
"EIF4H>BORCS7,+",1
"RPL27>BORCS7,+",1
"NME1>MTPN,+",1
"ADGRL4>MT-ND1,+",1
"ZNF791>GIMAP7,-",1
"RPS5>RPL13,+",1
"PPP2CB>TIAM1,-",1
"NASP>TPR,+",1
"ZNF791>AP2B1,+",1
"ADGRL4>AP2B1,+",1
"OS9>CLEC1A,+",1
"PPP2CB>LEPR,-",1
"CNTNAP3B>LEPR,+",1
"RPL6>LEPR,+",1
"UBE2Z>CD151,+",1
"LSM2>CD151,+",1
"TRIM22>CD151,+",1
"ADGRL4>ATF6,+",1
"DGKZ>SOCS2,+",1
"EIF4B>SOCS2,+",1
"CNTNAP3B>TRIM22,+",1
"MT-ND1>ADGRL4,+",1
"PPP2CB>MED13,+",1
"PCMTD1>MED13,+",1
"OS9>EIF3G,+",1
"SRGAP2>ZNF791,+",1
"PCMTD1>SMG1,+",1
"CNTNAP3B>MFGE8,+",1
"RPL6>RPL10A,+",1
"NASP>RNF187,+",1
"DGKZ>RNF187,+",1
"RPL6>RND1,+",1
"DGKZ>UBE2Z,+",1
"CD151>UBE2Z,+",1
"CNTNAP3B>UBE2Z,+",1
"MT-ND1>DGKZ,+",1
"RNF187>DGKZ,+",1
"NASP>DGKZ,+",1
"ADGRL4>DGKZ,+",1
"TIAM1>PPP2CB,-",1
"JMJD1C>MALAT1,+",1
"MT-ND1>PKP4,+",1
"LSM2>CALCOCO2,+",1
"SRGAP2>PKP4,+",1
"ADGRL4>PKP4,+",1
"SRGAP2>UBL3,+",1
"DGKZ>UBL3,+",1
"EIF3G>UBL3,+",1
"RNF187>STRAP,+",1
"MFGE8>STRAP,-",1
"PKP4>STRAP,+",1
"DGKZ>CALCOCO2,+",1
"UBE2H>DESI2,+",1
"NDUFA5>DESI2,+",1
"HLA-C>MT-ATP6,+",1
"RPL27>MFGE8,+",1
"TCF25>GIMAP7,+",1
"AIP>KAT6B,+",1
"NPR3>KAT6B,+",1
"RPL7A>UQCRB,+",1
"EIF4E>H2AFY,+",1
"HMGN2>PRPF4B,+",1
"RPL17>PRPF4B,+",1
"FNBP1L>ERG,+",1
"NPR3>ERG,+",1
"WWP1>SNRPC,-",1
"HADHA>SNRPC,+",1
"UFC1>TBL1XR1,-",1
"CD200>FGD5,+",1
"MTPN>FGD5,+",1
"CTNND1>CALHM2,+",1
"MAP3K11>CALHM2,+",1
"TNFRSF1A>DUSP1,-",1
"DUSP1>EFCAB14,+",1
"AIDA>PAFAH1B1,+",1
"CHMP2A>TNFRSF1A,+",1
"CTNND1>BAZ1A,+",1
"TCF25>FNBP1L,+",1
"HMGN2>GPR146,+",1
"JTB>EIF4E,+",1
"JTB>ARL6IP4,+",1
"USP14>NIPBL,+",1
"RPL41>NIPBL,+",1
"HTRA1>NIPBL,+",1
"RPS5>RPS12,+",1
"KAT6B>AIP,+",1
"DCHS1>LDB2,+",1
"RPS10>UBE2Z,+",1
"MTPN>UBE2Z,+",1
"HTRA1>RPS10,+",1
"HTRA1>EIF4B,+",1
"USP14>EIF4E,+",1
"JTB>EIF4B,+",1
"UBE2Z>EIF4B,+",1
"RPS12>TCF25,+",1
"RPS5>TCF25,+",1
"HMGN2>NASP,+",1
"LAMB2>AHNAK,+",1
"GPR146>AHNAK,+",1
"UBE2Z>HTRA1,+",1
"NPR3>EIF4E,+",1
"MTPN>MLF2,+",1
"UBC>MFGE8,+",1
"HADHA>NEDD8,+",1
"ECHS1>NME1,+",1
"CD200>SNRNP70,+",1
"BAZ1A>VEZF1,+",1
"ISCU>PSMD8,+",1
"CTNND1>PSMD8,+",1
"RPS12>RPL6,+",1
"TMEM14C>MAP4,+",1
"CLPTM1>SSR2,+",1
"EIF3K>NME1,+",1
"ANAPC11>NME1,+",1
"RPS28>RPS12,+",1
"TNFRSF1A>SNRNP70,+",1
"NME1>CCT7,+",1
"RPL27>CCT7,+",1
"SSR2>CLPTM1,+",1
"RPS24>RPL8,+",1
"TMEM205>NFE2L1,+",1
"BRD7>NFE2L1,+",1
"TMEM14C>TMEM205,+",1
"SSR2>HLA-C,+",1
"TMEM14C>MFGE8,+",1
"UBC>SNRNP70,+",1
"CENPC>CTNND1,+",1
"BAZ1A>NFIA,+",1
"GPR146>RANBP1,+",1
"CENPC>GPR146,+",1
"ISCU>GPR146,+",1
"SF3B6>HOXD8,-",1
"PSMD8>ISCU,+",1
"MTPN>ISCU,+",1
"PITPNC1>DDX5,+",1
"CD200>DDX5,+",1
"PSMD8>GHITM,+",1
"PITPNC1>MAP3K11,+",1
"HADHA>RANBP1,+",1
"DDX46>CTNND1,+",1
"CENPC>RANBP1,+",1
"ISCU>DDX46,+",1
"WWP1>CENPC,+",1
"BAZ1A>WWP1,+",1
"GHITM>WWP1,+",1
"BAZ1A>MTPN,+",1
"FGD5>MTPN,+",1
"ISCU>MTPN,+",1
"TNFRSF1A>PITPNC1,+",1
"S100A13>TSC22D3,+",1
"NME4>RILPL2,+",1
"CNBP>PRPSAP1,+",1
"CASC4>CLEC1A,+",1
"HLA-C>NASP,+",1
"KDM2A>KANSL1,+",1
"CACYBP>KANSL1,+",1
"RTF2>FAM171A1,+",1
"NUDCD1>ADGRL4,+",1
"KAT6B>ADGRL4,+",1
"RPS6>RPL37,+",1
"MAP4>CCDC47,+",1
"SUMO2>CCDC47,+",1
"RPS6>RPS5,+",1
"RPL30>NACA,+",1
"NR5A2>EIF3L,+",1
"APMAP>EIF3L,+",1
"RPLP0>EIF3L,+",1
"ARGLU1>MYLIP,+",1
"RNF144B>MYLIP,+",1
"UBA52>OSTC,+",1
"MAP4>DPP7,+",1
"RPL10A>RPS6,+",1
"RPS6>RPS8,+",1
"RPS5>APMAP,+",1
"TGFBR3>NASP,+",1
"SMC5>NUDCD1,+",1
"MT-CO2>KAT6B,+",1
"SERBP1>RPL7,+",1
"TANC1>MAN1A2,+",1
"CD74>GOLGB1,+",1
"SMC5>GOLGB1,+",1
"NUAK1>GOLGB1,+",1
"SNHG7>BRI3,+",1
"MT-CO2>BRI3,+",1
"DDX5>MGP,+",1
"RPL27A>CACYBP,+",1
"CD74>CACYBP,+",1
"HLA-C>TSPAN7,+",1
"RPL27A>SERBP1,+",1
"WWP1>PAM,+",1
"POLR2C>PAM,+",1
"BZW1>PAM,+",1
"CD74>PAM,+",1
"NUDCD1>TANC1,+",1
"NUAK1>TANC1,+",1
"MT-CO2>CD74,+",1
"TSPAN7>CD74,+",1
"NUAK1>SERBP1,+",1
"NASP>APMAP,+",1
"NR5A2>APMAP,+",1
"NASP>BCL3,+",1
"UFC1>CAVIN2,+",1
"SUMO2>SPCS3,+",1
"MAP4>SPCS3,+",1
"NACA>RPL30,+",1
"NACA>PDCD4,+",1
"TUBA1B>PDCD4,+",1
"RPL7A>PDCD4,+",1
"RPL18A>HLA-B,+",1
"UFC1>NDUFA8,+",1
"NR5A2>NDUFA8,+",1
"OAZ2>CAVIN2,+",1
"RPLP0>SUMO2,+",1
"TPR>CAVIN2,+",1
"RPS6>CAVIN2,+",1
"RNF144B>TPR,+",1
"NACA>EIF4B,+",1
"MYLIP>EIF4B,+",1
"RPL30>EIF4B,+",1
"MECOM>NASP,+",1
"TCAF1>UHMK1,+",1
"TMEM141>UHMK1,-",1
"OAZ2>SPCS3,+",1
"MAP4>OAZ2,+",1
"MYLIP>MECOM,+",1
"TPR>UBE2G2,+",1
"RPS6>RPL10A,+",1
"RPS6>RPL5,+",1
"NACA>RPL19,+",1
"NACA>RNF144B,+",1
"ARGLU1>RNF144B,+",1
"COX4I1>RNF144B,+",1
"NACA>RPL38,+",1
"RPL7A>UBA52,+",1
"NR5A2>UBE2G2,+",1
"MYLIP>UBE2G2,+",1
"SUMO2>OAZ2,+",1
"TUBA1B>UBE2G2,+",1
"MAP4>UBE2G2,+",1
"RNF144B>UBE2G2,+",1
"UFC1>NR5A2,+",1
"NACA>RPL11,+",1
"RPL30>COX4I1,+",1
"RPLP0>ARGLU1,+",1
"RPL10A>RPL7A,+",1
"BCL3>OAZ2,+",1
"PAM>PSMB8,+",1
"RPL27A>RPS28,+",1
"GOLGB1>EIF3G,+",1
"HDGF>GPR108,+",1
"YES1>RNF7,+",1
"TCF25>TIAM1,+",1
"PFDN2>CHURC1,+",1
"AHNAK>HMGB2,+",1
"TMEM141>HMGB2,+",1
"GPR146>HMGB2,+",1
"TMEM141>VDAC2,+",1
"HDGF>VDAC2,+",1
"ARPC1A>VAPA,+",1
"PEA15>GPR108,+",1
"TIAM1>RND1,+",1
"RND1>GPR108,+",1
"ERG>GPR108,+",1
"SCAND1>GPR108,+",1
"SNHG7>RPL27,+",1
"NFIA>PPT1,+",1
"PFDN2>PPT1,+",1
"AHNAK>PPT1,+",1
"ARPC1A>PPT1,+",1
"TIAM1>KLF9,+",1
"YES1>UBE2Z,+",1
"SNHG7>PFDN2,+",1
"ARPC1A>PEA15,+",1
"CYHR1>ABCD4,+",1
"COPS6>TMEM14C,+",1
"CYHR1>TMEM14C,+",1
"EIF3G>TMEM14C,+",1
